,Federal adjusted gross income,Gender
1998,0,2
1999,26323,2
2000,113463,1
2001,50000,1
2002,0,1
2003,52000,1
2004,0,2
2005,0,2
2006,0,1
2007,0,2
2008,25844,2
2009,118900,2
2010,0,1
2011,0,2
2012,0,1
2013,28080,1
2014,33000,2
2015,0,1
2016,0,2
2017,0,1
2018,0,1
2019,262080,1
2020,0,2
2021,0,2
2022,0,1
2023,90663,1
2024,0,2
2025,0,1
2026,0,2
2027,93500,2
2028,0,1
2029,0,1
2030,0,2
2031,60000,2
2032,282545,2
2033,0,1
2034,90000,2
2035,30000,1
2036,1516999,2
2037,0,1
2038,0,1
2039,31545,2
2040,3780,1
2041,77100,1
2042,32310,1
2043,0,1
2044,96000,1
2045,43500,2
2046,78830,1
2047,0,2
2048,70000,1
2049,43402,1
2050,0,2
2051,30000,2
2052,18000,2
2053,130600,1
2054,0,2
2055,8075,2
2056,89740,1
2057,0,2
2058,150860,1
2059,0,2
2060,93395,1
2061,0,2
2062,80130,1
2063,16722,2
2064,67010,1
2065,0,2
2066,95000,1
2067,0,2
2068,66000,2
2069,0,1
2070,94391,1
2071,0,2
2072,0,2
2073,25000,2
2074,0,1
2075,0,2
2076,40009,2
2077,34050,2
2078,0,1
2079,11626,2
2080,995503,1
2081,0,2
2082,0,2
2083,0,2
2084,298108,1
2085,0,2
2086,0,1
2087,0,2
2088,15600,2
2089,120008,1
2090,0,2
2091,84702,1
2092,0,2
2093,147010,2
2094,0,1
2095,0,2
2096,0,2
2097,47006,2
2098,0,1
2099,131904,1
2100,0,2
2101,45002,1
2102,30850,1
2103,0,2
2104,97718,2
2105,0,1
2106,252215,1
2107,0,2
2108,0,2
2109,0,2
2110,0,2
2111,0,1
2112,0,1
2113,87083,1
2114,0,2
2115,50000,2
2116,0,2
2117,0,1
2118,21000,1
2119,22901,2
2120,21850,1
2121,90000,2
2122,0,1
2123,0,2
2124,0,1
2125,0,2
2126,43850,2
2127,200011,2
2128,0,1
2129,0,1
2130,0,1
2131,0,1
2132,0,1
2133,0,1
2134,211070,1
2135,0,2
2136,0,2
2137,0,2
2138,34064,1
2139,23010,2
2140,0,2
2141,228150,2
2142,0,1
2143,81167,1
2144,0,2
2145,5010,2
2146,11476,2
2147,70064,1
2148,0,2
2149,29155,1
2150,33395,1
2151,0,1
2152,2510,2
2153,50000,2
2154,68100,2
2155,46200,2
2156,4500,1
2157,100500,1
2158,110161,2
2159,0,1
2160,107650,2
2161,0,1
2162,0,2
2163,0,2
2164,0,2
2165,19200,1
2166,40702,2
2167,104000,1
2168,4000,2
2169,36153,2
2170,48151,2
2171,0,1
2172,45600,1
2173,39000,2
2174,14469,2
2175,25566,1
2176,320610,1
2177,0,2
2178,0,2
2179,0,1
2180,41919,2
2181,0,1
2182,125294,1
2183,0,2
2184,0,1
2185,0,2
2186,91005,2
2187,0,1
2188,20000,2
2189,19000,1
2190,56000,2
2191,4000,2
2192,140000,2
2193,0,1
2194,0,2
2195,113270,2
2196,0,1
2197,169423,1
2198,0,2
2199,65040,1
2200,0,2
2201,0,1
2202,26010,2
2203,31340,2
2204,0,1
2205,8269,1
2206,0,2
2207,0,2
2208,0,1
2209,13000,2
2210,5000,1
2211,177538,1
2212,0,2
2213,0,2
2214,0,2
2215,53825,2
2216,0,1
2217,9000,2
2218,48000,2
2219,0,2
2220,0,2
2221,0,1
2222,0,1
2223,99075,1
2224,0,2
2225,0,1
2226,0,1
2227,139804,2
2228,0,1
2229,0,1
2230,0,2
2231,137881,1
2232,39000,2
2233,0,1
2234,7164,1
2235,0,2
2236,0,2
2237,173234,1
2238,0,2
2239,58105,2
2240,37218,1
2241,0,2
2242,0,2
2243,0,2
2244,38150,2
2245,0,2
2246,128040,1
2247,0,2
2248,58789,2
2249,2796,2
2250,0,1
2251,91808,1
2252,53323,2
2253,0,1
2254,47582,2
2255,0,1
2256,46118,2
2257,43728,1
2258,25000,2
2259,271568,2
2260,0,1
2261,0,1
2262,0,1
2263,0,2
2264,0,1
2265,0,2
2266,3700,2
2267,80025,1
2268,98002,1
2269,205202,2
2270,0,1
2271,95186,1
2272,0,2
2273,31811,2
2274,10184,2
2275,0,2
2276,16000,2
2277,0,2
2278,149476,2
2279,0,1
2280,156014,1
2281,0,2
2282,70002,1
2283,70001,2
2284,12000,2
2285,12000,1
2286,32217,2
2287,0,2
2288,65005,1
2289,50031,1
2290,77010,2
2291,116200,2
2292,0,1
2293,0,1
2294,11505,2
2295,87217,2
2296,48000,1
2297,0,2
2298,5010,2
2299,34000,2
2300,21951,2
2301,199765,1
2302,0,2
2303,13541,2
2304,105408,2
2305,0,1
2306,0,2
2307,0,2
2308,11168,2
2309,0,2
2310,66010,2
2311,0,1
2312,5600,2
2313,0,1
2314,20222,1
2315,0,2
2316,0,2
2317,0,1
2318,0,1
2319,0,1
2320,30051,1
2321,0,1
2322,0,2
2323,33027,2
2324,50578,1
2325,0,2
2326,0,2
2327,0,1
2328,7279,1
2329,0,2
2330,98004,2
2331,0,1
2332,0,2
2333,0,2
2334,0,2
2335,0,2
2336,111557,2
2337,0,1
2338,0,2
2339,0,2
2340,50006,2
2341,0,1
2342,351500,2
2343,143627,2
2344,0,1
2345,0,1
2346,88372,1
2347,0,2
2348,77684,2
2349,164018,1
2350,0,2
2351,99995,1
2352,0,1
2353,0,2
2354,89763,1
2355,0,2
2356,142001,1
2357,0,1
2358,5224,1
2359,0,2
2360,70115,2
2361,30332,2
2362,0,1
2363,0,1
2364,80209,2
2365,0,1
2366,15060,1
2367,0,2
2368,41381,1
2369,0,2
2370,80903,2
2371,73199,2
2372,0,1
2373,65500,1
2374,0,2
2375,29001,1
2376,115450,1
2377,0,2
2378,66800,1
2379,31880,1
2380,246306,1
2381,75013,2
2382,0,1
2383,0,2
2384,0,1
2385,165015,1
2386,0,2
2387,16000,2
2388,47000,1
2389,1012406,1
2390,0,2
2391,135574,1
2392,0,2
2393,18200,1
2394,0,2
2395,4010,1
2396,19000,2
2397,0,1
2398,0,2
2399,0,1
2400,200702,1
2401,0,2
2402,0,2
2403,195082,2
2404,0,1
2405,0,1
2406,46000,2
2407,0,1
2408,0,2
2409,115001,2
2410,0,1
2411,2900,1
2412,0,1
2413,42002,1
2414,0,2
2415,0,2
2416,225145,1
2417,0,2
2418,70000,2
2419,262930,1
2420,0,2
2421,0,1
2422,0,2
2423,0,2
2424,117570,2
2425,0,1
2426,0,1
2427,198764,1
2428,0,2
2429,0,2
2430,0,1
2431,162194,1
2432,0,2
2433,85001,1
2434,30020,1
2435,41676,2
2436,0,2
2437,372002,1
2438,0,2
2439,7200,1
2440,0,1
2441,0,1
2442,120413,1
2443,0,2
2444,0,1
2445,19001,1
2446,22001,2
2447,29971,1
2448,70920,1
2449,92583,2
2450,0,1
2451,43014,2
2452,19990,2
2453,0,1
2454,194004,1
2455,0,2
2456,15840,1
2457,160866,2
2458,363460,1
2459,0,2
2460,0,2
2461,0,1
2462,0,2
2463,159180,1
2464,0,2
2465,45000,1
2466,142084,1
2467,0,2
2468,0,1
2469,0,1
2470,42000,2
2471,64090,1
2472,0,2
2473,133043,1
2474,0,2
2475,0,2
2476,70006,1
2477,0,2
2478,0,2
2479,54002,1
2480,0,2
2481,0,1
2482,0,1
2483,197677,1
2484,0,2
2485,0,2
2486,0,2
2487,0,2
2488,0,2
2489,57000,1
2490,0,2
2491,173006,1
2492,0,2
2493,0,2
2494,0,2
2495,0,2
2496,0,2
2497,231803,1
2498,0,2
2499,110017,1
2500,0,2
2501,122201,1
2502,0,2
2503,16256,1
2504,0,2
2505,97535,1
2506,0,2
2507,131218,2
2508,0,1
2509,0,2
2510,157410,2
2511,0,1
2512,69945,2
2513,0,1
2514,76131,2
2515,0,1
2516,81512,2
2517,139041,2
2518,0,1
2519,0,2
2520,0,1
2521,40000,1
2522,58100,2
2523,84677,2
2524,0,1
2525,1228061,1
2526,0,2
2527,0,1
2528,0,1
2529,203701,1
2530,0,2
2531,0,2
2532,0,1
2533,40013,1
2534,18000,1
2535,4000,1
2536,62406,2
2537,89290,1
2538,0,2
2539,98004,1
2540,78100,1
2541,127600,1
2542,114021,2
2543,16720,2
2544,262482,1
2545,0,2
2546,165644,1
2547,95439,1
2548,0,2
2549,0,2
2550,128331,2
2551,0,1
2552,145005,1
2553,8752,2
2554,0,1
2555,5202,2
2556,140081,1
2557,0,2
2558,0,2
2559,7904,1
2560,0,2
2561,39318,2
2562,0,2
2563,0,1
2564,75779,2
2565,12000,2
2566,115875,1
2567,0,2
2568,31454,2
2569,0,1
2570,153825,1
2571,0,2
2572,93442,1
2573,149061,1
2574,0,2
2575,0,2
2576,0,2
2577,33984,1
2578,0,2
2579,115241,1
2580,0,2
2581,60825,2
2582,219064,1
2583,0,2
2584,0,2
2585,0,2
2586,114543,2
2587,0,1
2588,12782,1
2589,358082,2
2590,0,1
2591,144751,1
2592,0,2
2593,85501,1
2594,49888,1
2595,80006,1
2596,0,2
2597,70654,1
2598,0,2
2599,70003,1
2600,0,2
2601,65233,2
2602,0,1
2603,172059,1
2604,0,2
2605,0,1
2606,0,1
2607,67188,1
2608,0,2
2609,25003,1
2610,125302,1
2611,0,2
2612,0,2
2613,65190,2
2614,0,1
2615,0,1
2616,0,2
2617,0,1
2618,231528,1
2619,70001,2
2620,0,1
2621,0,2
2622,0,2
2623,15000,1
2624,198244,1
2625,0,2
2626,75410,1
2627,0,2
2628,239004,1
2629,0,2
2630,85450,2
2631,0,1
2632,709470,2
2633,0,1
2634,65025,2
2635,153978,1
2636,0,2
2637,0,1
2638,0,2
2639,0,2
2640,109045,1
2641,0,2
2642,0,1
2643,0,1
2644,0,1
2645,14294,1
2646,0,2
2647,52053,2
2648,89025,1
2649,120090,1
2650,0,2
2651,84145,1
2652,231181,2
2653,0,1
2654,0,2
2655,206957,1
2656,0,2
2657,0,2
2658,167725,2
2659,0,1
2660,49459,2
2661,244959,1
2662,0,2
2663,0,1
2664,0,2
2665,39126,2
2666,0,2
2667,0,2
2668,0,2
2669,62200,2
2670,25010,1
2671,28000,2
2672,25000,1
2673,0,1
2674,118788,2
2675,0,1
2676,0,2
2677,0,1
2678,97765,1
2679,0,2
2680,3000,1
2681,2292,2
2682,6429,2
2683,30000,1
2684,20000,2
2685,166005,1
2686,0,2
2687,61046,1
2688,0,2
2689,58155,2
2690,93865,2
2691,7005,2
2692,2025,2
2693,0,1
2694,52006,1
2695,314306,1
2696,0,2
2697,184012,2
2698,0,1
2699,0,1
2700,226150,1
2701,0,2
2702,0,2
2703,0,1
2704,0,1
2705,151115,2
2706,0,1
2707,35001,1
2708,32004,2
2709,49990,2
2710,95255,1
2711,34185,2
2712,0,1
2713,4972,2
2714,7891,2
2715,25000,1
2716,142306,2
2717,0,1
2718,39002,1
2719,0,2
2720,0,2
2721,0,1
2722,16990,2
2723,259014,1
2724,0,2
2725,0,2
2726,3200,1
2727,0,2
2728,0,1
2729,11784,2
2730,100450,1
2731,0,2
2732,106739,2
2733,26000,1
2734,177002,2
2735,0,1
2736,0,2
2737,0,1
2738,124533,1
2739,0,2
2740,0,1
2741,0,1
2742,67148,2
2743,45005,1
2744,0,2
2745,26963,2
2746,0,2
2747,0,2
2748,94371,2
2749,2189,2
2750,20002,1
2751,16163,2
2752,120510,1
2753,50700,2
2754,132245,1
2755,0,2
2756,0,1
2757,0,2
2758,18003,2
2759,28607,1
2760,0,2
2761,7435,1
2762,0,1
2763,0,2
2764,14740,2
2765,0,1
2766,22668,2
2767,7457,2
2768,0,1
2769,163561,2
2770,0,1
2771,0,1
2772,65010,2
2773,133238,1
2774,0,2
2775,66811,1
2776,0,2
2777,0,1
2778,39066,1
2779,108272,1
2780,0,2
2781,105117,1
2782,0,2
2783,0,1
2784,7717,2
2785,0,1
2786,0,1
2787,51015,2
2788,0,2
2789,0,1
2790,97616,1
2791,0,2
2792,164875,2
2793,0,2
2794,0,2
2795,96030,1
2796,0,2
2797,0,2
2798,20782,2
2799,0,1
2800,25002,1
2801,0,1
2802,117001,1
2803,0,2
2804,3500,1
2805,0,2
2806,92412,1
2807,0,2
2808,52800,1
2809,0,2
2810,0,2
2811,500373,1
2812,0,2
2813,105010,1
2814,85803,1
2815,0,2
2816,129051,1
2817,0,2
2818,0,2
2819,40000,2
2820,4500,1
2821,0,2
2822,41000,1
2823,9005,2
2824,52000,2
2825,85057,1
2826,150645,1
2827,0,2
2828,61425,2
2829,0,1
2830,108000,1
2831,0,2
2832,20000,1
2833,3840,1
2834,8312,1
2835,0,2
2836,43750,1
2837,10000,2
2838,85110,1
2839,225010,1
2840,0,2
2841,54000,1
2842,80000,2
2843,51003,2
2844,0,2
2845,48000,1
2846,0,2
2847,110510,1
2848,43648,1
2849,0,2
2850,41823,1
2851,86150,2
2852,0,1
2853,65187,1
2854,88000,2
2855,0,1
2856,0,2
2857,0,2
2858,162603,1
2859,59461,2
2860,150853,2
2861,0,1
2862,85176,2
2863,0,1
2864,37011,2
2865,37020,1
2866,0,2
2867,31052,2
2868,62427,2
2869,2000,1
2870,0,2
2871,0,2
2872,27890,2
2873,85171,1
2874,0,2
2875,0,1
2876,0,2
2877,25002,2
2878,15000,1
2879,34502,2
2880,0,2
2881,24080,1
2882,0,1
2883,95000,1
2884,0,2
2885,0,2
2886,129060,2
2887,0,1
2888,0,1
2889,254100,1
2890,0,2
2891,5000,2
2892,0,2
2893,0,2
2894,590454,1
2895,0,2
2896,5700,2
2897,0,1
2898,161475,1
2899,0,2
2900,0,2
2901,0,2
2902,0,1
2903,270304,1
2904,0,2
2905,236554,1
2906,0,2
2907,0,1
2908,0,2
2909,45002,1
2910,0,2
2911,0,1
2912,0,1
2913,0,1
2914,208000,1
2915,0,2
2916,0,2
2917,100743,2
2918,0,1
2919,0,2
2920,210000,1
2921,0,2
2922,0,2
2923,0,2
2924,69086,2
2925,0,2
2926,0,1
2927,250112,2
2928,0,1
2929,0,1
2930,196005,2
2931,0,1
2932,122000,1
2933,0,2
2934,0,2
2935,0,2
2936,72022,1
2937,0,2
2938,0,2
2939,0,1
2940,0,1
2941,0,1
2942,0,1
2943,456940,1
2944,0,2
2945,2500,2
2946,0,2
2947,0,1
2948,85000,1
2949,0,2
2950,35000,2
2951,0,2
2952,0,1
2953,150394,1
2954,0,2
2955,0,1
2956,0,1
2957,172978,2
2958,0,1
2959,0,2
2960,0,2
2961,49080,1
2962,0,2
2963,106504,2
2964,0,1
2965,0,1
2966,108040,2
2967,0,1
2968,0,2
2969,0,2
2970,130504,1
2971,0,2
2972,4320,1
2973,6000,1
2974,73201,1
2975,0,2
2976,46050,2
2977,64134,1
2978,0,2
2979,0,2
2980,0,1
2981,0,2
2982,0,2
2983,26022,1
2984,0,2
2985,40093,2
2986,0,1
2987,90000,2
2988,0,1
2989,0,2
2990,174021,1
2991,0,2
2992,241033,1
2993,0,2
2994,55000,1
2995,143103,2
2996,0,2
2997,22880,2
2998,23900,2
2999,5500,2
3000,287500,2
3001,0,1
3002,4005,2
3003,255135,2
3004,0,1
3005,0,1
3006,150992,2
3007,55181,1
3008,0,2
3009,0,1
3010,0,2
3011,20206,1
3012,0,2
3013,0,1
3014,0,2
3015,124123,1
3016,0,2
3017,5000,2
3018,0,2
3019,0,2
3020,40477,1
3021,0,2
3022,111301,1
3023,0,2
3024,0,1
3025,60008,2
3026,0,1
3027,8000,2
3028,172757,1
3029,0,2
3030,0,1
3031,0,1
3032,23705,2
3033,0,1
3034,0,2
3035,21610,2
3036,0,2
3037,25001,1
3038,79251,2
3039,0,1
3040,0,1
3041,0,1
3042,61773,2
3043,39000,1
3044,0,2
3045,0,2
3046,0,1
3047,162599,1
3048,0,2
3049,0,1
3050,0,1
3051,56016,1
3052,0,2
3053,0,2
3054,0,1
3055,13940,2
3056,0,2
3057,32001,2
3058,0,1
3059,80930,2
3060,0,1
3061,0,2
3062,0,2
3063,82276,2
3064,60260,2
3065,104341,1
3066,0,2
3067,0,1
3068,2796,1
3069,0,2
3070,104012,1
3071,0,2
3072,31200,2
3073,288748,2
3074,0,1
3075,12447,2
3076,0,2
3077,52000,1
3078,53204,1
3079,109023,1
3080,0,2
3081,88875,1
3082,0,2
3083,0,1
3084,128121,2
3085,0,1
3086,16000,2
3087,50060,1
3088,236542,1
3089,139007,1
3090,0,2
3091,0,2
3092,0,2
3093,0,1
3094,0,2
3095,30176,2
3096,0,1
3097,32001,1
3098,70005,2
3099,211590,2
3100,0,1
3101,311359,2
3102,0,1
3103,163450,2
3104,0,1
3105,80527,2
3106,0,1
3107,145438,1
3108,0,2
3109,101582,2
3110,0,1
3111,0,2
3112,0,1
3113,90175,1
3114,42520,2
3115,142920,1
3116,0,2
3117,0,1
3118,15000,1
3119,6500,1
3120,54304,1
3121,0,2
3122,85010,2
3123,0,1
3124,15000,1
3125,0,2
3126,62240,1
3127,0,2
3128,60001,2
3129,31500,1
3130,25400,2
3131,87905,2
3132,447315,2
3133,0,1
3134,0,2
3135,233562,1
3136,0,2
3137,0,1
3138,0,1
3139,93508,2
3140,0,1
3141,0,2
3142,187030,1
3143,0,2
3144,2005,1
3145,0,2
3146,177529,1
3147,0,2
3148,0,1
3149,0,2
3150,296682,1
3151,68039,2
3152,0,1
3153,0,2
3154,0,2
3155,45008,1
3156,13000,2
3157,193718,2
3158,0,1
3159,0,2
3160,0,2
3161,0,2
3162,12000,2
3163,250536,2
3164,0,1
3165,0,2
3166,0,1
3167,112012,2
3168,0,1
3169,0,2
3170,0,1
3171,0,1
3172,0,1
3173,0,1
3174,56000,2
3175,2601,1
3176,25002,1
3177,0,1
3178,0,2
3179,0,2
3180,240620,1
3181,0,2
3182,0,1
3183,0,1
3184,60526,2
3185,0,1
3186,0,1
3187,0,1
3188,70061,1
3189,32648,2
3190,0,1
3191,0,1
3192,0,2
3193,52595,1
3194,0,1
3195,0,2
3196,1001,1
3197,7593,2
3198,0,1
3199,140065,1
3200,0,2
3201,35011,1
3202,292104,2
3203,0,1
3204,0,1
3205,0,1
3206,30970,2
3207,0,2
3208,210677,1
3209,0,2
3210,92663,2
3211,0,1
3212,52006,1
3213,0,2
3214,0,2
3215,28013,2
3216,-100,2
3217,13477,2
3218,0,2
3219,0,1
3220,0,2
3221,0,1
3222,0,1
3223,0,1
3224,0,2
3225,16500,1
3226,112032,2
3227,48865,2
3228,0,1
3229,0,1
3230,60035,1
3231,115281,2
3232,0,1
3233,35000,2
3234,96245,1
3235,0,2
3236,12004,2
3237,0,1
3238,80600,1
3239,0,2
3240,18874,1
3241,0,2
3242,4608,1
3243,0,1
3244,41785,2
3245,57357,1
3246,0,2
3247,0,2
3248,0,2
3249,0,1
3250,0,1
3251,212367,2
3252,0,1
3253,12000,2
3254,23244,1
3255,0,1
3256,203485,1
3257,0,2
3258,0,2
3259,0,1
3260,18200,1
3261,0,2
3262,12000,2
3263,86881,2
3264,0,1
3265,-4139,2
3266,0,1
3267,0,1
3268,16465,2
3269,0,1
3270,46422,1
3271,0,2
3272,30000,1
3273,100081,2
3274,0,1
3275,0,2
3276,265087,2
3277,0,1
3278,14251,2
3279,302317,1
3280,68100,1
3281,0,1
3282,0,1
3283,266576,2
3284,0,1
3285,29890,1
3286,0,2
3287,130051,1
3288,0,2
3289,90850,1
3290,37000,1
3291,0,2
3292,0,1
3293,0,2
3294,260024,1
3295,0,2
3296,223000,1
3297,0,2
3298,0,2
3299,0,1
3300,0,1
3301,450000,1
3302,0,2
3303,0,1
3304,0,2
3305,1859,1
3306,0,2
3307,127000,2
3308,0,1
3309,0,2
3310,119004,2
3311,0,1
3312,2002,1
3313,0,1
3314,0,1
3315,7200,1
3316,0,2
3317,51570,1
3318,0,2
3319,2142,1
3320,95266,1
3321,0,2
3322,28800,1
3323,14272,2
3324,2340,1
3325,0,1
3326,96208,2
3327,0,1
3328,166298,1
3329,80000,2
3330,21047,2
3331,0,1
3332,0,2
3333,77659,1
3334,0,2
3335,88080,2
3336,0,1
3337,0,2
3338,73220,2
3339,0,1
3340,0,2
3341,0,1
3342,27502,1
3343,0,2
3344,97718,1
3345,0,2
3346,15705,1
3347,42382,2
3348,0,1
3349,63903,1
3350,43182,2
3351,0,1
3352,0,2
3353,0,1
3354,0,2
3355,0,1
3356,0,1
3357,11061,1
3358,0,2
3359,0,2
3360,126689,1
3361,0,2
3362,0,2
3363,75036,2
3364,8000,2
3365,19000,1
3366,144310,2
3367,0,1
3368,0,2
3369,0,1
3370,85528,2
3371,0,1
3372,0,2
3373,0,1
3374,50509,2
3375,77000,1
3376,38902,2
3377,0,1
3378,150011,1
3379,0,2
3380,25500,1
3381,10067,1
3382,252469,1
3383,0,2
3384,17689,1
3385,5701,2
3386,59447,1
3387,467693,2
3388,0,1
3389,71084,1
3390,0,1
3391,10236,1
3392,0,2
3393,63400,2
3394,0,1
3395,75123,1
3396,0,2
3397,0,2
3398,0,2
3399,77509,1
3400,0,2
3401,30001,1
3402,3001,1
3403,40601,2
3404,0,2
3405,3000,2
3406,2777,1
3407,25002,1
3408,47001,2
3409,0,1
3410,9401,1
3411,22129,1
3412,0,2
3413,6600,2
3414,16000,1
3415,0,2
3416,85100,1
3417,63740,2
3418,0,1
3419,0,1
3420,0,2
3421,260004,1
3422,100000,1
3423,0,2
3424,14097,1
3425,0,2
3426,68266,1
3427,25001,2
3428,18587,1
3429,0,2
3430,6042,2
3431,0,1
3432,401511,1
3433,0,2
3434,3000,2
3435,0,2
3436,36009,1
3437,46001,1
3438,67937,1
3439,0,2
3440,0,1
3441,55000,1
3442,0,2
3443,0,2
3444,0,1
3445,28005,2
3446,15001,2
3447,0,2
3448,52003,1
3449,72726,2
3450,0,1
3451,75100,2
3452,0,1
3453,0,2
3454,44849,1
3455,0,2
3456,32035,2
3457,222215,1
3458,0,2
3459,712240,2
3460,0,1
3461,34900,1
3462,0,2
3463,60004,1
3464,48036,2
3465,97718,2
3466,0,1
3467,23000,2
3468,0,1
3469,0,2
3470,0,2
3471,74000,2
3472,48000,1
3473,64740,1
3474,217764,2
3475,0,1
3476,72640,1
3477,0,2
3478,0,2
3479,0,1
3480,0,1
3481,0,2
3482,13068,2
3483,155760,2
3484,0,1
3485,0,2
3486,18135,2
3487,26323,2
3488,257487,1
3489,0,2
3490,0,2
3491,158010,2
3492,0,2
3493,160000,1
3494,0,2
3495,0,1
3496,0,2
3497,0,2
3498,132145,2
3499,0,1
3500,0,1
3501,78204,2
3502,0,1
3503,2000,2
3504,0,1
3505,10000,2
3506,0,1
3507,0,1
3508,0,2
3509,0,2
3510,0,1
3511,0,1
3512,0,2
3513,0,1
3514,50418,2
3515,0,1
3516,0,2
3517,0,2
3518,102042,2
3519,0,1
3520,0,1
3521,0,2
3522,122500,1
3523,0,2
3524,0,1
3525,0,2
3526,79002,2
3527,14002,1
3528,0,1
3529,101877,1
3530,0,2
3531,0,2
3532,0,2
3533,0,1
3534,22304,2
3535,9648,1
3536,60206,1
3537,53035,2
3538,12006,1
3539,173653,2
3540,0,1
3541,0,2
3542,0,2
3543,0,2
3544,3302,1
3545,84437,1
3546,0,2
3547,0,1
3548,0,2
3549,2172,1
3550,133459,1
3551,0,2
3552,0,2
3553,20853,1
3554,0,2
3555,0,1
3556,0,1
3557,13000,2
3558,44708,1
3559,0,2
3560,0,1
3561,61064,1
3562,0,2
3563,0,1
3564,0,2
3565,65301,2
3566,611,1
3567,13000,2
3568,0,2
3569,8405,2
3570,20114,2
3571,0,2
3572,0,1
3573,54135,2
3574,56545,1
3575,17730,1
3576,0,2
3577,110001,1
3578,0,2
3579,0,1
3580,0,1
3581,0,2
3582,0,1
3583,25001,2
3584,0,2
3585,0,1
3586,3025,1
3587,2800,2
3588,15000,1
3589,11788,1
3590,93602,1
3591,0,2
3592,108216,2
3593,0,1
3594,0,2
3595,104955,1
3596,0,2
3597,103415,1
3598,0,2
3599,0,1
3600,0,1
3601,0,1
3602,46463,2
3603,90045,2
3604,0,1
3605,28000,2
3606,0,2
3607,0,2
3608,12010,2
3609,74685,2
3610,65104,1
3611,37200,1
3612,96004,1
3613,171820,1
3614,0,2
3615,17552,2
3616,65015,2
3617,0,2
3618,34840,2
3619,50000,2
3620,0,2
3621,113038,1
3622,0,2
3623,53506,2
3624,85003,2
3625,23717,1
3626,0,2
3627,142650,2
3628,0,1
3629,60021,1
3630,29033,2
3631,104323,1
3632,0,2
3633,14706,1
3634,0,2
3635,27881,1
3636,96771,2
3637,114053,1
3638,0,2
3639,22001,2
3640,18020,2
3641,20000,2
3642,33000,1
3643,100077,2
3644,0,1
3645,0,1
3646,55000,1
3647,0,2
3648,114053,2
3649,0,1
3650,9000,2
3651,45013,1
3652,0,1
3653,4668,2
3654,2502,1
3655,72500,1
3656,43500,2
3657,0,2
3658,161431,2
3659,0,1
3660,183000,1
3661,0,1
3662,0,2
3663,158902,2
3664,0,1
3665,0,2
3666,0,2
3667,133027,2
3668,0,1
3669,5005,2
3670,2001,2
3671,172564,2
3672,0,1
3673,0,2
3674,124020,2
3675,0,1
3676,0,1
3677,0,2
3678,135931,2
3679,0,1
3680,80000,1
3681,6000,1
3682,75013,1
3683,0,2
3684,0,1
3685,0,1
3686,115030,1
3687,0,2
3688,0,2
3689,330577,2
3690,0,1
3691,0,1
3692,2125,1
3693,0,2
3694,61319,2
3695,0,2
3696,0,1
3697,39177,2
3698,0,1
3699,0,2
3700,8680,2
3701,2502,2
3702,12000,1
3703,17522,1
3704,126892,2
3705,0,1
3706,0,1
3707,0,2
3708,0,1
3709,74287,1
3710,0,2
3711,20193,2
3712,167238,1
3713,0,1
3714,150774,1
3715,151001,2
3716,0,1
3717,0,1
3718,0,1
3719,111185,1
3720,165067,2
3721,0,1
3722,82681,1
3723,22038,2
3724,0,2
3725,0,1
3726,0,1
3727,15000,2
3728,0,2
3729,65316,1
3730,0,2
3731,0,1
3732,36022,2
3733,15491,2
3734,135201,1
3735,0,2
3736,0,2
3737,156020,2
3738,0,1
3739,0,2
3740,41000,2
3741,19500,1
3742,45231,1
3743,0,2
3744,0,1
3745,0,2
3746,0,2
3747,0,2
3748,0,1
3749,30367,2
3750,74287,2
3751,0,1
3752,0,1
3753,67941,2
3754,0,2
3755,86788,1
3756,0,2
3757,163215,1
3758,0,2
3759,2501,2
3760,0,2
3761,0,2
3762,18164,2
3763,0,1
3764,0,1
3765,130105,1
3766,0,2
3767,0,2
3768,0,1
3769,73321,1
3770,0,2
3771,0,1
3772,0,2
3773,0,2
3774,215000,1
3775,0,2
3776,0,1
3777,0,2
3778,0,1
3779,22000,2
3780,107042,1
3781,0,2
3782,0,1
3783,32706,1
3784,124536,1
3785,23685,1
3786,0,2
3787,147007,2
3788,0,1
3789,0,2
3790,25921,1
3791,0,2
3792,116765,1
3793,54501,2
3794,21742,2
3795,0,1
3796,0,2
3797,0,2
3798,0,1
3799,0,1
3800,0,2
3801,0,2
3802,64470,1
3803,0,2
3804,205690,2
3805,0,1
3806,15550,2
3807,47525,1
3808,25000,1
3809,45411,1
3810,0,1
3811,5014,2
3812,0,1
3813,4250,2
3814,249258,2
3815,0,1
3816,106550,1
3817,0,2
3818,183731,1
3819,0,2
3820,0,1
3821,87041,2
3822,0,1
3823,0,2
3824,171100,1
3825,0,1
3826,0,2
3827,0,1
3828,8000,2
3829,308935,1
3830,0,2
3831,485500,1
3832,0,2
3833,2145,2
3834,0,1
3835,26363,2
3836,207350,1
3837,0,2
3838,106211,2
3839,0,1
3840,45200,2
3841,0,2
3842,0,2
3843,0,2
3844,2160,2
3845,103410,2
3846,0,1
3847,116838,2
3848,0,1
3849,76505,1
3850,0,2
3851,0,1
3852,0,2
3853,23890,2
3854,82000,1
3855,105155,1
3856,0,2
3857,105165,1
3858,0,2
3859,0,1
3860,0,1
3861,310582,1
3862,76802,1
3863,30000,2
3864,487967,2
3865,0,1
3866,245007,1
